"TIME","GEO","SEX","AGE","ISCED11","UNIT","Value","Flag and Footnotes"
"2011","Poland","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","12.1",""
"2011","Poland","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.8",""
"2011","Poland","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Portugal","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","12.9","b"
"2011","Portugal","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.9","b"
"2011","Portugal","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.4","b"
"2011","Portugal","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","9.0","b"
"2011","Portugal","Total","From 15 to 74 years","No response","Percentage",":",""
"2011","Portugal","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","12.6","b"
"2011","Portugal","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.3","b"
"2011","Portugal","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","12.3","b"
"2011","Portugal","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","9.5","b"
"2011","Portugal","Males","From 15 to 74 years","No response","Percentage",":",""
"2011","Portugal","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.2","b"
"2011","Portugal","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","14.5","b"
"2011","Portugal","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","14.5","b"
"2011","Portugal","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","8.6","b"
"2011","Portugal","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Romania","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.2",""
"2011","Romania","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","7.2",""
"2011","Romania","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.9",""
"2011","Romania","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.7",""
"2011","Romania","Total","From 15 to 74 years","No response","Percentage",":",""
"2011","Romania","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.7",""
"2011","Romania","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","9.7",""
"2011","Romania","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.9",""
"2011","Romania","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.4",""
"2011","Romania","Males","From 15 to 74 years","No response","Percentage",":",""
"2011","Romania","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","6.5",""
"2011","Romania","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","4.5",""
"2011","Romania","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.9",""
"2011","Romania","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.1",""
"2011","Romania","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovenia","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.2",""
"2011","Slovenia","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","13.4",""
"2011","Slovenia","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.7",""
"2011","Slovenia","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.9",""
"2011","Slovenia","Total","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovenia","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.2",""
"2011","Slovenia","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","14.6",""
"2011","Slovenia","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.1",""
"2011","Slovenia","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.9",""
"2011","Slovenia","Males","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovenia","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.2",""
"2011","Slovenia","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","11.9",""
"2011","Slovenia","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","9.5",""
"2011","Slovenia","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.9",""
"2011","Slovenia","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovakia","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.6","b"
"2011","Slovakia","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","42.5","b"
"2011","Slovakia","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.4","b"
"2011","Slovakia","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.8","b"
"2011","Slovakia","Total","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovakia","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.6","b"
"2011","Slovakia","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","46.5","b"
"2011","Slovakia","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.2","b"
"2011","Slovakia","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","5.0","b"
"2011","Slovakia","Males","From 15 to 74 years","No response","Percentage",":",""
"2011","Slovakia","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","13.6","b"
"2011","Slovakia","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","38.3","b"
"2011","Slovakia","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","13.7","b"
"2011","Slovakia","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","6.6","b"
"2011","Slovakia","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Finland","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.8",""
"2011","Finland","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","16.1",""
"2011","Finland","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.2",""
"2011","Finland","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.9",""
"2011","Finland","Total","From 15 to 74 years","No response","Percentage",":",""
"2011","Finland","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.4",""
"2011","Finland","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.5",""
"2011","Finland","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.6",""
"2011","Finland","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.2",""
"2011","Finland","Males","From 15 to 74 years","No response","Percentage",":",""
"2011","Finland","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.1",""
"2011","Finland","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","17.0",""
"2011","Finland","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.6",""
"2011","Finland","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.7",""
"2011","Finland","Females","From 15 to 74 years","No response","Percentage",":",""
"2011","Sweden","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.8",""
"2011","Sweden","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","16.5",""
"2011","Sweden","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.0",""
"2011","Sweden","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.3",""
"2011","Sweden","Total","From 15 to 74 years","No response","Percentage","23.8",""
"2011","Sweden","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.8",""
"2011","Sweden","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.7",""
"2011","Sweden","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.7",""
"2011","Sweden","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.7",""
"2011","Sweden","Males","From 15 to 74 years","No response","Percentage","21.5","u"
"2011","Sweden","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.8",""
"2011","Sweden","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","17.5",""
"2011","Sweden","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","7.6",""
"2011","Sweden","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","3.9",""
"2011","Sweden","Females","From 15 to 74 years","No response","Percentage",":","u"
"2011","United Kingdom","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.1","b"
"2011","United Kingdom","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","14.1","b"
"2011","United Kingdom","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.6","b"
"2011","United Kingdom","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.3","b"
"2011","United Kingdom","Total","From 15 to 74 years","No response","Percentage","9.1","b"
"2011","United Kingdom","Males","From 15 to 74 years","All ISCED 2011 levels ","Percentage","8.7","b"
"2011","United Kingdom","Males","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","15.5","b"
"2011","United Kingdom","Males","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.9","b"
"2011","United Kingdom","Males","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.5","b"
"2011","United Kingdom","Males","From 15 to 74 years","No response","Percentage","10.2","b"
"2011","United Kingdom","Females","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.4","b"
"2011","United Kingdom","Females","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","12.3","b"
"2011","United Kingdom","Females","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","8.1","b"
"2011","United Kingdom","Females","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.2","b"
"2011","United Kingdom","Females","From 15 to 74 years","No response","Percentage","7.2","b"
"2011","Iceland","Total","From 15 to 74 years","All ISCED 2011 levels ","Percentage","7.0",""
"2011","Iceland","Total","From 15 to 74 years","Less than primary, primary and lower secondary education (levels 0-2)","Percentage","10.3",""
"2011","Iceland","Total","From 15 to 74 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percentage","6.0",""
"2011","Iceland","Total","From 15 to 74 years","Tertiary education (levels 5-8)","Percentage","4.5",""
